packet_index,timestamp,frame_length,ethernet_src,ethernet_dst,version,header_length,dscp_ecn,total_length,identification,flags,fragment_offset,ttl,protocol,header_checksum,src_ip,dst_ip,src_port,dst_port,payload_length
705,2026-02-22T16:00:26.085000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1705,DF,0,128,TCP,0x8857,93.184.216.10,93.184.216.12,41705,443,92
706,2026-02-22T16:00:26.122000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1706,DF,0,128,TCP,0x8856,93.184.216.10,93.184.216.12,41706,443,92
707,2026-02-22T16:00:26.159000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1707,DF,0,128,TCP,0x8855,93.184.216.10,93.184.216.12,41707,443,92
708,2026-02-22T16:00:26.196000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1708,DF,0,128,TCP,0x8854,93.184.216.10,93.184.216.12,41708,443,92
709,2026-02-22T16:00:26.233000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1709,DF,0,128,TCP,0x8853,93.184.216.10,93.184.216.12,41709,443,92
710,2026-02-22T16:00:26.270000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1710,DF,0,128,TCP,0x8852,93.184.216.10,93.184.216.12,41710,443,92
711,2026-02-22T16:00:26.307000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1711,DF,0,128,TCP,0x8851,93.184.216.10,93.184.216.12,41711,443,92
712,2026-02-22T16:00:26.344000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1712,DF,0,128,TCP,0x8850,93.184.216.10,93.184.216.12,41712,443,92
713,2026-02-22T16:00:26.381000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1713,DF,0,128,TCP,0x884f,93.184.216.10,93.184.216.12,41713,443,92
714,2026-02-22T16:00:26.418000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1714,DF,0,128,TCP,0x884e,93.184.216.10,93.184.216.12,41714,443,92
715,2026-02-22T16:00:26.455000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1715,DF,0,128,TCP,0x884d,93.184.216.10,93.184.216.12,41715,443,92
716,2026-02-22T16:00:26.492000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1716,DF,0,128,TCP,0x884c,93.184.216.10,93.184.216.12,41716,443,92
717,2026-02-22T16:00:26.529000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1717,DF,0,128,TCP,0x884b,93.184.216.10,93.184.216.12,41717,443,92
718,2026-02-22T16:00:26.566000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1718,DF,0,128,TCP,0x884a,93.184.216.10,93.184.216.12,41718,443,92
719,2026-02-22T16:00:26.603000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1719,DF,0,128,TCP,0x8849,93.184.216.10,93.184.216.12,41719,443,92
720,2026-02-22T16:00:26.640000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1720,DF,0,128,TCP,0x8848,93.184.216.10,93.184.216.12,41720,443,92
721,2026-02-22T16:00:26.677000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1721,DF,0,128,TCP,0x8847,93.184.216.10,93.184.216.12,41721,443,92
722,2026-02-22T16:00:26.714000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1722,DF,0,128,TCP,0x8846,93.184.216.10,93.184.216.12,41722,443,92
723,2026-02-22T16:00:26.751000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1723,DF,0,128,TCP,0x8845,93.184.216.10,93.184.216.12,41723,443,92
724,2026-02-22T16:00:26.788000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1724,DF,0,128,TCP,0x8844,93.184.216.10,93.184.216.12,41724,443,92
725,2026-02-22T16:00:26.825000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1725,DF,0,128,TCP,0x8843,93.184.216.10,93.184.216.12,41725,443,92
726,2026-02-22T16:00:26.862000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1726,DF,0,128,TCP,0x8842,93.184.216.10,93.184.216.12,41726,443,92
727,2026-02-22T16:00:26.899000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1727,DF,0,128,TCP,0x8841,93.184.216.10,93.184.216.12,41727,443,92
728,2026-02-22T16:00:26.936000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1728,DF,0,128,TCP,0x8840,93.184.216.10,93.184.216.12,41728,443,92
729,2026-02-22T16:00:26.973000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1729,DF,0,128,TCP,0x883f,93.184.216.10,93.184.216.12,41729,443,92
730,2026-02-22T16:00:27.010000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1730,DF,0,128,TCP,0x883e,93.184.216.10,93.184.216.12,41730,443,92
731,2026-02-22T16:00:27.047000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1731,DF,0,128,TCP,0x883d,93.184.216.10,93.184.216.12,41731,443,92
732,2026-02-22T16:00:27.084000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1732,DF,0,128,TCP,0x883c,93.184.216.10,93.184.216.12,41732,443,92
733,2026-02-22T16:00:27.121000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1733,DF,0,128,TCP,0x883b,93.184.216.10,93.184.216.12,41733,443,92
734,2026-02-22T16:00:27.158000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1734,DF,0,128,TCP,0x883a,93.184.216.10,93.184.216.12,41734,443,92
735,2026-02-22T16:00:27.195000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1735,DF,0,128,TCP,0x8839,93.184.216.10,93.184.216.12,41735,443,92
736,2026-02-22T16:00:27.232000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1736,DF,0,128,TCP,0x8838,93.184.216.10,93.184.216.12,41736,443,92
737,2026-02-22T16:00:27.269000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1737,DF,0,128,TCP,0x8837,93.184.216.10,93.184.216.12,41737,443,92
738,2026-02-22T16:00:27.306000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1738,DF,0,128,TCP,0x8836,93.184.216.10,93.184.216.12,41738,443,92
739,2026-02-22T16:00:27.343000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1739,DF,0,128,TCP,0x8835,93.184.216.10,93.184.216.12,41739,443,92
740,2026-02-22T16:00:27.380000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1740,DF,0,128,TCP,0x8834,93.184.216.10,93.184.216.12,41740,443,92
741,2026-02-22T16:00:27.417000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1741,DF,0,128,TCP,0x8833,93.184.216.10,93.184.216.12,41741,443,92
742,2026-02-22T16:00:27.454000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1742,DF,0,128,TCP,0x8832,93.184.216.10,93.184.216.12,41742,443,92
743,2026-02-22T16:00:27.491000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1743,DF,0,128,TCP,0x8831,93.184.216.10,93.184.216.12,41743,443,92
744,2026-02-22T16:00:27.528000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1744,DF,0,128,TCP,0x8830,93.184.216.10,93.184.216.12,41744,443,92
745,2026-02-22T16:00:27.565000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1745,DF,0,128,TCP,0x882f,93.184.216.10,93.184.216.12,41745,443,92
746,2026-02-22T16:00:27.602000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1746,DF,0,128,TCP,0x882e,93.184.216.10,93.184.216.12,41746,443,92
747,2026-02-22T16:00:27.639000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1747,DF,0,128,TCP,0x882d,93.184.216.10,93.184.216.12,41747,443,92
748,2026-02-22T16:00:27.676000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1748,DF,0,128,TCP,0x882c,93.184.216.10,93.184.216.12,41748,443,92
749,2026-02-22T16:00:27.713000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1749,DF,0,128,TCP,0x882b,93.184.216.10,93.184.216.12,41749,443,92
750,2026-02-22T16:00:27.750000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1750,DF,0,128,TCP,0x882a,93.184.216.10,93.184.216.12,41750,443,92
751,2026-02-22T16:00:27.787000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1751,DF,0,128,TCP,0x8829,93.184.216.10,93.184.216.12,41751,443,92
752,2026-02-22T16:00:27.824000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1752,DF,0,128,TCP,0x8828,93.184.216.10,93.184.216.12,41752,443,92
753,2026-02-22T16:00:27.861000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1753,DF,0,128,TCP,0x8827,93.184.216.10,93.184.216.12,41753,443,92
754,2026-02-22T16:00:27.898000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1754,DF,0,128,TCP,0x8826,93.184.216.10,93.184.216.12,41754,443,92
755,2026-02-22T16:00:27.935000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1755,DF,0,128,TCP,0x8825,93.184.216.10,93.184.216.12,41755,443,92
756,2026-02-22T16:00:27.972000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1756,DF,0,128,TCP,0x8824,93.184.216.10,93.184.216.12,41756,443,92
757,2026-02-22T16:00:28.009000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1757,DF,0,128,TCP,0x8823,93.184.216.10,93.184.216.12,41757,443,92
758,2026-02-22T16:00:28.046000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1758,DF,0,128,TCP,0x8822,93.184.216.10,93.184.216.12,41758,443,92
759,2026-02-22T16:00:28.083000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1759,DF,0,128,TCP,0x8821,93.184.216.10,93.184.216.12,41759,443,92
760,2026-02-22T16:00:28.120000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1760,DF,0,128,TCP,0x8820,93.184.216.10,93.184.216.12,41760,443,92
761,2026-02-22T16:00:28.157000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1761,DF,0,128,TCP,0x881f,93.184.216.10,93.184.216.12,41761,443,92
762,2026-02-22T16:00:28.194000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1762,DF,0,128,TCP,0x881e,93.184.216.10,93.184.216.12,41762,443,92
763,2026-02-22T16:00:28.231000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1763,DF,0,128,TCP,0x881d,93.184.216.10,93.184.216.12,41763,443,92
764,2026-02-22T16:00:28.268000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1764,DF,0,128,TCP,0x881c,93.184.216.10,93.184.216.12,41764,443,92
765,2026-02-22T16:00:28.305000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1765,DF,0,128,TCP,0x881b,93.184.216.10,93.184.216.12,41765,443,92
766,2026-02-22T16:00:28.342000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1766,DF,0,128,TCP,0x881a,93.184.216.10,93.184.216.12,41766,443,92
767,2026-02-22T16:00:28.379000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1767,DF,0,128,TCP,0x8819,93.184.216.10,93.184.216.12,41767,443,92
768,2026-02-22T16:00:28.416000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1768,DF,0,128,TCP,0x8818,93.184.216.10,93.184.216.12,41768,443,92
769,2026-02-22T16:00:28.453000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1769,DF,0,128,TCP,0x8817,93.184.216.10,93.184.216.12,41769,443,92
770,2026-02-22T16:00:28.490000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1770,DF,0,128,TCP,0x8816,93.184.216.10,93.184.216.12,41770,443,92
771,2026-02-22T16:00:28.527000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1771,DF,0,128,TCP,0x8815,93.184.216.10,93.184.216.12,41771,443,92
772,2026-02-22T16:00:28.564000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1772,DF,0,128,TCP,0x8814,93.184.216.10,93.184.216.12,41772,443,92
773,2026-02-22T16:00:28.601000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1773,DF,0,128,TCP,0x8813,93.184.216.10,93.184.216.12,41773,443,92
774,2026-02-22T16:00:28.638000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1774,DF,0,128,TCP,0x8812,93.184.216.10,93.184.216.12,41774,443,92
775,2026-02-22T16:00:28.675000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1775,DF,0,128,TCP,0x8811,93.184.216.10,93.184.216.12,41775,443,92
776,2026-02-22T16:00:28.712000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1776,DF,0,128,TCP,0x8810,93.184.216.10,93.184.216.12,41776,443,92
777,2026-02-22T16:00:28.749000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1777,DF,0,128,TCP,0x880f,93.184.216.10,93.184.216.12,41777,443,92
778,2026-02-22T16:00:28.786000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1778,DF,0,128,TCP,0x880e,93.184.216.10,93.184.216.12,41778,443,92
779,2026-02-22T16:00:28.823000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1779,DF,0,128,TCP,0x880d,93.184.216.10,93.184.216.12,41779,443,92
780,2026-02-22T16:00:28.860000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1780,DF,0,128,TCP,0x880c,93.184.216.10,93.184.216.12,41780,443,92
781,2026-02-22T16:00:28.897000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1781,DF,0,128,TCP,0x880b,93.184.216.10,93.184.216.12,41781,443,92
782,2026-02-22T16:00:28.934000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1782,DF,0,128,TCP,0x880a,93.184.216.10,93.184.216.12,41782,443,92
783,2026-02-22T16:00:28.971000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1783,DF,0,128,TCP,0x8809,93.184.216.10,93.184.216.12,41783,443,92
784,2026-02-22T16:00:29.008000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1784,DF,0,128,TCP,0x8808,93.184.216.10,93.184.216.12,41784,443,92
785,2026-02-22T16:00:29.045000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1785,DF,0,128,TCP,0x8807,93.184.216.10,93.184.216.12,41785,443,92
786,2026-02-22T16:00:29.082000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1786,DF,0,128,TCP,0x8806,93.184.216.10,93.184.216.12,41786,443,92
787,2026-02-22T16:00:29.119000+08:00,606,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,592,1787,DF,0,128,TCP,0x8624,93.184.216.10,93.184.216.13,41787,443,572
788,2026-02-22T16:00:29.156000+08:00,597,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,583,1788,DF,0,128,TCP,0x862c,93.184.216.10,93.184.216.13,41788,443,563
789,2026-02-22T16:00:29.193000+08:00,597,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,583,1789,DF,0,128,TCP,0x862b,93.184.216.10,93.184.216.13,41789,443,563
790,2026-02-22T16:00:29.230000+08:00,597,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,583,1790,DF,0,128,TCP,0x862a,93.184.216.10,93.184.216.13,41790,443,563
791,2026-02-22T16:00:29.267000+08:00,597,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,583,1791,DF,0,128,TCP,0x8629,93.184.216.10,93.184.216.13,41791,443,563
792,2026-02-22T16:00:29.304000+08:00,597,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,583,1792,DF,0,128,TCP,0x8628,93.184.216.10,93.184.216.13,41792,443,563
793,2026-02-22T16:00:29.341000+08:00,597,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,583,1793,DF,0,128,TCP,0x8627,93.184.216.10,93.184.216.13,41793,443,563
794,2026-02-22T16:00:29.378000+08:00,597,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,583,1794,DF,0,128,TCP,0x8626,93.184.216.10,93.184.216.13,41794,443,563
795,2026-02-22T16:00:29.415000+08:00,597,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,583,1795,DF,0,128,TCP,0x8625,93.184.216.10,93.184.216.13,41795,443,563
796,2026-02-22T16:00:29.452000+08:00,597,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,583,1796,DF,0,128,TCP,0x8624,93.184.216.10,93.184.216.13,41796,443,563
797,2026-02-22T16:00:29.489000+08:00,597,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,583,1797,DF,0,128,TCP,0x8623,93.184.216.10,93.184.216.13,41797,443,563
798,2026-02-22T16:00:29.526000+08:00,597,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,583,1798,DF,0,128,TCP,0x8622,93.184.216.10,93.184.216.13,41798,443,563
799,2026-02-22T16:00:29.563000+08:00,597,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,583,1799,DF,0,128,TCP,0x8621,93.184.216.10,93.184.216.13,41799,443,563
800,2026-02-22T16:00:29.600000+08:00,597,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,583,1800,DF,0,128,TCP,0x8620,93.184.216.10,93.184.216.13,41800,443,563
801,2026-02-22T16:00:29.637000+08:00,597,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,583,1801,DF,0,128,TCP,0x861f,93.184.216.10,93.184.216.13,41801,443,563
802,2026-02-22T16:00:29.674000+08:00,597,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,583,1802,DF,0,128,TCP,0x861e,93.184.216.10,93.184.216.13,41802,443,563
803,2026-02-22T16:00:29.711000+08:00,597,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,583,1803,DF,0,128,TCP,0x861d,93.184.216.10,93.184.216.13,41803,443,563
804,2026-02-22T16:00:29.748000+08:00,597,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,583,1804,DF,0,128,TCP,0x861c,93.184.216.10,93.184.216.13,41804,443,563
805,2026-02-22T16:00:29.785000+08:00,322,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,308,1805,DF,0,128,TCP,0x872d,93.184.216.14,93.184.216.10,41805,443,288
806,2026-02-22T16:00:29.822000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1806,DF,0,128,TCP,0x8742,93.184.216.14,93.184.216.10,41806,443,266
807,2026-02-22T16:00:29.859000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1807,DF,0,128,TCP,0x8741,93.184.216.14,93.184.216.10,41807,443,266
808,2026-02-22T16:00:29.896000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1808,DF,0,128,TCP,0x8740,93.184.216.14,93.184.216.10,41808,443,266
809,2026-02-22T16:00:29.933000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1809,DF,0,128,TCP,0x873f,93.184.216.14,93.184.216.10,41809,443,266
810,2026-02-22T16:00:29.970000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1810,DF,0,128,TCP,0x873e,93.184.216.14,93.184.216.10,41810,443,266
811,2026-02-22T16:00:30.007000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1811,DF,0,128,TCP,0x873d,93.184.216.14,93.184.216.10,41811,443,266
812,2026-02-22T16:00:30.044000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1812,DF,0,128,TCP,0x873c,93.184.216.14,93.184.216.10,41812,443,266
813,2026-02-22T16:00:30.081000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1813,DF,0,128,TCP,0x873b,93.184.216.14,93.184.216.10,41813,443,266
814,2026-02-22T16:00:30.118000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1814,DF,0,128,TCP,0x873a,93.184.216.14,93.184.216.10,41814,443,266
815,2026-02-22T16:00:30.155000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1815,DF,0,128,TCP,0x8739,93.184.216.14,93.184.216.10,41815,443,266
816,2026-02-22T16:00:30.192000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1816,DF,0,128,TCP,0x8738,93.184.216.14,93.184.216.10,41816,443,266
817,2026-02-22T16:00:30.229000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1817,DF,0,128,TCP,0x8737,93.184.216.14,93.184.216.10,41817,443,266
818,2026-02-22T16:00:30.266000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1818,DF,0,128,TCP,0x8736,93.184.216.14,93.184.216.10,41818,443,266
819,2026-02-22T16:00:30.303000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1819,DF,0,128,TCP,0x8735,93.184.216.14,93.184.216.10,41819,443,266
820,2026-02-22T16:00:30.340000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1820,DF,0,128,TCP,0x8734,93.184.216.14,93.184.216.10,41820,443,266
821,2026-02-22T16:00:30.377000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1821,DF,0,128,TCP,0x8733,93.184.216.14,93.184.216.10,41821,443,266
822,2026-02-22T16:00:30.414000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1822,DF,0,128,TCP,0x8732,93.184.216.14,93.184.216.10,41822,443,266
823,2026-02-22T16:00:30.451000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1823,DF,0,128,TCP,0x8731,93.184.216.14,93.184.216.10,41823,443,266
824,2026-02-22T16:00:30.488000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1824,DF,0,128,TCP,0x8730,93.184.216.14,93.184.216.10,41824,443,266
825,2026-02-22T16:00:30.525000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1825,DF,0,128,TCP,0x872f,93.184.216.14,93.184.216.10,41825,443,266
826,2026-02-22T16:00:30.562000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1826,DF,0,128,TCP,0x872e,93.184.216.14,93.184.216.10,41826,443,266
827,2026-02-22T16:00:30.599000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1827,DF,0,128,TCP,0x872d,93.184.216.14,93.184.216.10,41827,443,266
828,2026-02-22T16:00:30.636000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1828,DF,0,128,TCP,0x872c,93.184.216.14,93.184.216.10,41828,443,266
829,2026-02-22T16:00:30.673000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1829,DF,0,128,TCP,0x872b,93.184.216.14,93.184.216.10,41829,443,266
830,2026-02-22T16:00:30.710000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1830,DF,0,128,TCP,0x872a,93.184.216.14,93.184.216.10,41830,443,266
831,2026-02-22T16:00:30.747000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1831,DF,0,128,TCP,0x8729,93.184.216.14,93.184.216.10,41831,443,266
832,2026-02-22T16:00:30.784000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1832,DF,0,128,TCP,0x8728,93.184.216.14,93.184.216.10,41832,443,266
833,2026-02-22T16:00:30.821000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1833,DF,0,128,TCP,0x8727,93.184.216.14,93.184.216.10,41833,443,266
834,2026-02-22T16:00:30.858000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1834,DF,0,128,TCP,0x8726,93.184.216.14,93.184.216.10,41834,443,266
835,2026-02-22T16:00:30.895000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1835,DF,0,128,TCP,0x8725,93.184.216.14,93.184.216.10,41835,443,266
836,2026-02-22T16:00:30.932000+08:00,300,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,286,1836,DF,0,128,TCP,0x8724,93.184.216.14,93.184.216.10,41836,443,266
837,2026-02-22T16:00:30.969000+08:00,308,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,294,1837,DF,0,128,TCP,0x871b,93.184.216.10,93.184.216.14,41837,443,274
838,2026-02-22T16:00:31.006000+08:00,284,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,270,1838,DF,0,128,TCP,0x8732,93.184.216.10,93.184.216.14,41838,443,250
839,2026-02-22T16:00:31.043000+08:00,284,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,270,1839,DF,0,128,TCP,0x8731,93.184.216.10,93.184.216.14,41839,443,250
840,2026-02-22T16:00:31.080000+08:00,284,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,270,1840,DF,0,128,TCP,0x8730,93.184.216.10,93.184.216.14,41840,443,250
841,2026-02-22T16:00:31.117000+08:00,284,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,270,1841,DF,0,128,TCP,0x872f,93.184.216.10,93.184.216.14,41841,443,250
842,2026-02-22T16:00:31.154000+08:00,284,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,270,1842,DF,0,128,TCP,0x872e,93.184.216.10,93.184.216.14,41842,443,250
843,2026-02-22T16:00:31.191000+08:00,284,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,270,1843,DF,0,128,TCP,0x872d,93.184.216.10,93.184.216.14,41843,443,250
844,2026-02-22T16:00:31.228000+08:00,284,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,270,1844,DF,0,128,TCP,0x872c,93.184.216.10,93.184.216.14,41844,443,250
845,2026-02-22T16:00:31.265000+08:00,284,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,270,1845,DF,0,128,TCP,0x872b,93.184.216.10,93.184.216.14,41845,443,250
